location,diabetes_prevalence,total_cases,date
Kenya,2.92,7,2020-03-22
Kenya,2.92,15,2020-03-23
Kenya,2.92,16,2020-03-24
Kenya,2.92,25,2020-03-25
Kenya,2.92,25,2020-03-26
Kenya,2.92,31,2020-03-27
Kenya,2.92,31,2020-03-28
Kenya,2.92,38,2020-03-29
Kenya,2.92,42,2020-03-30
Kenya,2.92,50,2020-03-31
Kenya,2.92,59,2020-04-01
Kenya,2.92,81,2020-04-02
Kenya,2.92,110,2020-04-03
Kenya,2.92,122,2020-04-04
Kenya,2.92,126,2020-04-05
Kenya,2.92,142,2020-04-06
Kenya,2.92,158,2020-04-07
Kenya,2.92,172,2020-04-08
Kenya,2.92,179,2020-04-09
Kenya,2.92,184,2020-04-10
Kenya,2.92,189,2020-04-11
Kenya,2.92,191,2020-04-12
Kenya,2.92,197,2020-04-13
Kenya,2.92,208,2020-04-14
Kenya,2.92,216,2020-04-15
Kenya,2.92,225,2020-04-16
Kenya,2.92,234,2020-04-17
Kenya,2.92,246,2020-04-18
Kenya,2.92,262,2020-04-19
Kenya,2.92,270,2020-04-20
Kenya,2.92,281,2020-04-21
Kenya,2.92,281,2020-04-22
Kenya,2.92,303,2020-04-23
Kenya,2.92,320,2020-04-24
Kenya,2.92,336,2020-04-25
Kenya,2.92,343,2020-04-26
Kenya,2.92,355,2020-04-27
Kenya,2.92,363,2020-04-28
Kenya,2.92,374,2020-04-29
Kenya,2.92,384,2020-04-30
Kenya,2.92,396,2020-05-01
Kenya,2.92,411,2020-05-02
Kenya,2.92,435,2020-05-03
Kenya,2.92,465,2020-05-04
Kenya,2.92,490,2020-05-05
Kenya,2.92,535,2020-05-06
Kenya,2.92,582,2020-05-07
Kenya,2.92,607,2020-05-08
Kenya,2.92,621,2020-05-09
Kenya,2.92,649,2020-05-10
Kenya,2.92,672,2020-05-11
Kenya,2.92,700,2020-05-12
Kenya,2.92,715,2020-05-13
Kenya,2.92,737,2020-05-14
Kenya,2.92,758,2020-05-15
Kenya,2.92,781,2020-05-16
Kenya,2.92,830,2020-05-17
Kenya,2.92,887,2020-05-18
Kenya,2.92,912,2020-05-19
Kenya,2.92,963,2020-05-20
Kenya,2.92,1029,2020-05-21
Kenya,2.92,1109,2020-05-22
Kenya,2.92,1161,2020-05-23
Kenya,2.92,1192,2020-05-24
