location,cardiovasc_death_rate,total_cases,date
Macedonia,322.688,7046,2020-07-06
Macedonia,322.688,7122,2020-07-07
Macedonia,322.688,7240,2020-07-08
Macedonia,322.688,7401,2020-07-09
Macedonia,322.688,7567,2020-07-10
Macedonia,322.688,7770,2020-07-11
Macedonia,322.688,7967,2020-07-12
Macedonia,322.688,8111,2020-07-13
Macedonia,322.688,8197,2020-07-14
Macedonia,322.688,8328,2020-07-15
Macedonia,322.688,8522,2020-07-16
Macedonia,322.688,8612,2020-07-17
Macedonia,322.688,8772,2020-07-18
Macedonia,322.688,9009,2020-07-19
Macedonia,322.688,9132,2020-07-20
Macedonia,322.688,9249,2020-07-21
Macedonia,322.688,9412,2020-07-22
Macedonia,322.688,9547,2020-07-23
Macedonia,322.688,9669,2020-07-24
Macedonia,322.688,9797,2020-07-25
Macedonia,322.688,9934,2020-07-26
Macedonia,322.688,10086,2020-07-27
Macedonia,322.688,10214,2020-07-28
Macedonia,322.688,10316,2020-07-29
Macedonia,322.688,10504,2020-07-30
Macedonia,322.688,10623,2020-07-31
Macedonia,322.688,10762,2020-08-01
Macedonia,322.688,10900,2020-08-02
Macedonia,322.688,11054,2020-08-03
Macedonia,322.688,11140,2020-08-04
Macedonia,322.688,11140,2020-08-05
Macedonia,322.688,11201,2020-08-06
Macedonia,322.688,11289,2020-08-07
Macedonia,322.688,11571,2020-08-08
Macedonia,322.688,11771,2020-08-09
Macedonia,322.688,11856,2020-08-10
Mali,268.024,2,2020-03-26
Mali,268.024,4,2020-03-27
Mali,268.024,4,2020-03-28
Mali,268.024,9,2020-03-29
Mali,268.024,18,2020-03-30
Mali,268.024,18,2020-03-31
Mali,268.024,18,2020-04-01
Mali,268.024,28,2020-04-02
Mali,268.024,36,2020-04-03
Mali,268.024,39,2020-04-04
Mali,268.024,41,2020-04-05
Mali,268.024,45,2020-04-06
Mali,268.024,47,2020-04-07
Mali,268.024,56,2020-04-08
Mali,268.024,59,2020-04-09
Mali,268.024,59,2020-04-10
Mali,268.024,87,2020-04-11
Mali,268.024,105,2020-04-12
Mali,268.024,116,2020-04-13
Mali,268.024,123,2020-04-14
Mali,268.024,144,2020-04-15
Mali,268.024,148,2020-04-16
Mali,268.024,171,2020-04-17
Mali,268.024,190,2020-04-18
Mali,268.024,216,2020-04-19
Mali,268.024,224,2020-04-20
Mali,268.024,246,2020-04-21
Mali,268.024,258,2020-04-22
Mali,268.024,293,2020-04-23
Mali,268.024,309,2020-04-24
Mali,268.024,325,2020-04-25
Mali,268.024,370,2020-04-26
Mali,268.024,389,2020-04-27
Mali,268.024,408,2020-04-28
Mali,268.024,424,2020-04-29
Mali,268.024,482,2020-04-30
Mali,268.024,490,2020-05-01
Mali,268.024,508,2020-05-02
Mali,268.024,544,2020-05-03
Mali,268.024,563,2020-05-04
Mali,268.024,580,2020-05-05
Mali,268.024,612,2020-05-06
Mali,268.024,631,2020-05-07
Mali,268.024,650,2020-05-08
Mali,268.024,668,2020-05-09
Mali,268.024,692,2020-05-10
Mali,268.024,704,2020-05-11
Mali,268.024,712,2020-05-12
Mali,268.024,730,2020-05-13
Mali,268.024,758,2020-05-14
Mali,268.024,779,2020-05-15
Mali,268.024,806,2020-05-16
Mali,268.024,835,2020-05-17
Mali,268.024,860,2020-05-18
Mali,268.024,874,2020-05-19
Mali,268.024,901,2020-05-20
Mali,268.024,931,2020-05-21
Mali,268.024,947,2020-05-22
Mali,268.024,969,2020-05-23
Mali,268.024,1015,2020-05-24
Mali,268.024,1030,2020-05-25
Mali,268.024,1059,2020-05-26
Mali,268.024,1077,2020-05-27
Mali,268.024,1116,2020-05-28
Mali,268.024,1194,2020-05-29
Mali,268.024,1226,2020-05-30
Mali,268.024,1250,2020-05-31
Mali,268.024,1265,2020-06-01
Mali,268.024,1315,2020-06-02
Mali,268.024,1351,2020-06-03
Mali,268.024,1351,2020-06-04
Mali,268.024,1461,2020-06-05
Mali,268.024,1485,2020-06-06
Mali,268.024,1523,2020-06-07
Mali,268.024,1533,2020-06-08
Mali,268.024,1547,2020-06-09
Mali,268.024,1586,2020-06-10
Mali,268.024,1667,2020-06-11
Mali,268.024,1722,2020-06-12
Mali,268.024,1752,2020-06-13
Mali,268.024,1776,2020-06-14
Mali,268.024,1809,2020-06-15
Mali,268.024,1860,2020-06-16
Mali,268.024,1885,2020-06-17
Mali,268.024,1890,2020-06-18
Mali,268.024,1906,2020-06-19
Mali,268.024,1923,2020-06-20
Mali,268.024,1933,2020-06-21
Mali,268.024,1961,2020-06-22
Mali,268.024,1961,2020-06-23
Mali,268.024,1978,2020-06-24
Mali,268.024,2001,2020-06-25
Mali,268.024,2007,2020-06-26
Mali,268.024,2039,2020-06-27
Mali,268.024,2118,2020-06-28
Mali,268.024,2147,2020-06-29
Mali,268.024,2173,2020-06-30
Mali,268.024,2181,2020-07-01
Mali,268.024,2202,2020-07-02
Mali,268.024,2260,2020-07-03
Mali,268.024,2285,2020-07-04
Mali,268.024,2303,2020-07-05
Mali,268.024,2330,2020-07-06
Mali,268.024,2331,2020-07-07
Mali,268.024,2348,2020-07-08
Mali,268.024,2358,2020-07-09
Mali,268.024,2358,2020-07-10
Mali,268.024,2404,2020-07-11
Mali,268.024,2406,2020-07-12
Mali,268.024,2411,2020-07-13
Mali,268.024,2412,2020-07-14
Mali,268.024,2423,2020-07-15
Mali,268.024,2433,2020-07-16
Mali,268.024,2440,2020-07-17
Mali,268.024,2467,2020-07-18
Mali,268.024,2472,2020-07-19
Mali,268.024,2475,2020-07-20
Mali,268.024,2475,2020-07-21
Mali,268.024,2477,2020-07-22
Mali,268.024,2494,2020-07-23
Mali,268.024,2494,2020-07-24
Mali,268.024,2503,2020-07-25
Mali,268.024,2503,2020-07-26
Mali,268.024,2510,2020-07-27
Mali,268.024,2513,2020-07-28
Mali,268.024,2520,2020-07-29
Mali,268.024,2521,2020-07-30
Mali,268.024,2522,2020-07-31
Mali,268.024,2535,2020-08-01
Mali,268.024,2535,2020-08-02
Mali,268.024,2541,2020-08-03
Mali,268.024,2543,2020-08-04
Mali,268.024,2543,2020-08-05
Mali,268.024,2546,2020-08-06
Mali,268.024,2552,2020-08-07
Mali,268.024,2561,2020-08-08
Mali,268.024,2565,2020-08-09
Mali,268.024,2567,2020-08-10
Malta,168.711,NA,2020-02-06
Malta,168.711,NA,2020-02-07
Malta,168.711,NA,2020-02-08
Malta,168.711,NA,2020-02-09
Malta,168.711,NA,2020-02-10
Malta,168.711,NA,2020-02-11
Malta,168.711,NA,2020-02-12
Malta,168.711,NA,2020-02-13
Malta,168.711,NA,2020-02-14
Malta,168.711,NA,2020-02-15
Malta,168.711,NA,2020-02-16
Malta,168.711,NA,2020-02-17
Malta,168.711,NA,2020-02-18
Malta,168.711,NA,2020-02-19
Malta,168.711,NA,2020-02-20
Malta,168.711,NA,2020-02-21
Malta,168.711,NA,2020-02-22
Malta,168.711,NA,2020-02-23
Malta,168.711,NA,2020-02-24
Malta,168.711,NA,2020-02-25
Malta,168.711,NA,2020-02-26
Malta,168.711,NA,2020-02-27
Malta,168.711,NA,2020-02-28
Malta,168.711,NA,2020-02-29
Malta,168.711,NA,2020-03-01
Malta,168.711,NA,2020-03-02
Malta,168.711,NA,2020-03-03
Malta,168.711,NA,2020-03-04
Malta,168.711,NA,2020-03-05
Malta,168.711,NA,2020-03-06
Malta,168.711,1,2020-03-07
Malta,168.711,3,2020-03-08
Malta,168.711,3,2020-03-09
Malta,168.711,5,2020-03-10
Malta,168.711,6,2020-03-11
Malta,168.711,7,2020-03-12
Malta,168.711,8,2020-03-13
Malta,168.711,18,2020-03-14
Malta,168.711,20,2020-03-15
Malta,168.711,30,2020-03-16
Malta,168.711,38,2020-03-17
Malta,168.711,48,2020-03-18
Malta,168.711,52,2020-03-19
Malta,168.711,64,2020-03-20
Malta,168.711,73,2020-03-21
Malta,168.711,90,2020-03-22
Malta,168.711,107,2020-03-23
Malta,168.711,112,2020-03-24
Malta,168.711,129,2020-03-25
Malta,168.711,134,2020-03-26
Malta,168.711,139,2020-03-27
Malta,168.711,149,2020-03-28
Malta,168.711,151,2020-03-29
Malta,168.711,156,2020-03-30
Malta,168.711,165,2020-03-31
Malta,168.711,184,2020-04-01
Malta,168.711,194,2020-04-02
Malta,168.711,201,2020-04-03
Malta,168.711,206,2020-04-04
Malta,168.711,218,2020-04-05
Malta,168.711,235,2020-04-06
Malta,168.711,254,2020-04-07
Malta,168.711,298,2020-04-08
Malta,168.711,307,2020-04-09
Malta,168.711,342,2020-04-10
Malta,168.711,360,2020-04-11
Malta,168.711,373,2020-04-12
Malta,168.711,384,2020-04-13
Malta,168.711,385,2020-04-14
Malta,168.711,393,2020-04-15
Malta,168.711,408,2020-04-16
Malta,168.711,413,2020-04-17
Malta,168.711,422,2020-04-18
Malta,168.711,426,2020-04-19
Malta,168.711,428,2020-04-20
Malta,168.711,433,2020-04-21
Malta,168.711,444,2020-04-22
Malta,168.711,445,2020-04-23
Malta,168.711,446,2020-04-24
Malta,168.711,447,2020-04-25
Malta,168.711,448,2020-04-26
Malta,168.711,448,2020-04-27
Malta,168.711,450,2020-04-28
Malta,168.711,450,2020-04-29
Malta,168.711,463,2020-04-30
Malta,168.711,465,2020-05-01
Malta,168.711,467,2020-05-02
Malta,168.711,467,2020-05-03
Malta,168.711,477,2020-05-04
Malta,168.711,480,2020-05-05
Malta,168.711,482,2020-05-06
Malta,168.711,484,2020-05-07
Malta,168.711,486,2020-05-08
Malta,168.711,489,2020-05-09
Malta,168.711,490,2020-05-10
Malta,168.711,496,2020-05-11
Malta,168.711,503,2020-05-12
Malta,168.711,503,2020-05-13
Malta,168.711,508,2020-05-14
Malta,168.711,522,2020-05-15
Malta,168.711,532,2020-05-16
Malta,168.711,546,2020-05-17
Malta,168.711,553,2020-05-18
Malta,168.711,558,2020-05-19
Malta,168.711,560,2020-05-20
Malta,168.711,584,2020-05-21
Malta,168.711,599,2020-05-22
Malta,168.711,600,2020-05-23
Malta,168.711,609,2020-05-24
Malta,168.711,610,2020-05-25
Malta,168.711,611,2020-05-26
Malta,168.711,611,2020-05-27
Malta,168.711,615,2020-05-28
Malta,168.711,616,2020-05-29
Malta,168.711,616,2020-05-30
Malta,168.711,616,2020-05-31
Malta,168.711,616,2020-06-01
Malta,168.711,619,2020-06-02
Malta,168.711,620,2020-06-03
Malta,168.711,622,2020-06-04
Malta,168.711,622,2020-06-05
Malta,168.711,622,2020-06-06
Malta,168.711,622,2020-06-07
Malta,168.711,629,2020-06-08
Malta,168.711,630,2020-06-09
Malta,168.711,632,2020-06-10
Malta,168.711,635,2020-06-11
Malta,168.711,640,2020-06-12
Malta,168.711,645,2020-06-13
Malta,168.711,646,2020-06-14
Malta,168.711,648,2020-06-15
Malta,168.711,650,2020-06-16
Malta,168.711,656,2020-06-17
Malta,168.711,662,2020-06-18
Malta,168.711,663,2020-06-19
Malta,168.711,663,2020-06-20
Malta,168.711,664,2020-06-21
Malta,168.711,665,2020-06-22
Malta,168.711,665,2020-06-23
Malta,168.711,665,2020-06-24
Malta,168.711,665,2020-06-25
Malta,168.711,668,2020-06-26
Malta,168.711,670,2020-06-27
Malta,168.711,670,2020-06-28
Malta,168.711,670,2020-06-29
Malta,168.711,670,2020-06-30
Malta,168.711,670,2020-07-01
Malta,168.711,670,2020-07-02
Malta,168.711,670,2020-07-03
Malta,168.711,672,2020-07-04
Malta,168.711,672,2020-07-05
Malta,168.711,672,2020-07-06
Malta,168.711,672,2020-07-07
Malta,168.711,673,2020-07-08
Malta,168.711,673,2020-07-09
Malta,168.711,674,2020-07-10
Malta,168.711,674,2020-07-11
Malta,168.711,674,2020-07-12
Malta,168.711,674,2020-07-13
Malta,168.711,674,2020-07-14
Malta,168.711,674,2020-07-15
Malta,168.711,674,2020-07-16
Malta,168.711,674,2020-07-17
Malta,168.711,674,2020-07-18
Malta,168.711,674,2020-07-19
Malta,168.711,676,2020-07-20
Malta,168.711,677,2020-07-21
Malta,168.711,677,2020-07-22
Malta,168.711,679,2020-07-23
Malta,168.711,680,2020-07-24
Malta,168.711,686,2020-07-25
Malta,168.711,686,2020-07-26
Malta,168.711,700,2020-07-27
Malta,168.711,701,2020-07-28
Malta,168.711,708,2020-07-29
Malta,168.711,721,2020-07-30
Malta,168.711,730,2020-07-31
Malta,168.711,740,2020-08-01
Malta,168.711,761,2020-08-02
Malta,168.711,776,2020-08-03
Malta,168.711,790,2020-08-04
Malta,168.711,806,2020-08-05
Malta,168.711,842,2020-08-06
Malta,168.711,846,2020-08-07
Malta,168.711,895,2020-08-08
Malta,168.711,935,2020-08-09
Malta,168.711,989,2020-08-10
Myanmar,202.104,0,2020-03-17
Myanmar,202.104,2,2020-03-24
Myanmar,202.104,3,2020-03-25
Myanmar,202.104,3,2020-03-26
Myanmar,202.104,5,2020-03-27
Myanmar,202.104,5,2020-03-28
Myanmar,202.104,8,2020-03-29
Myanmar,202.104,8,2020-03-30
Myanmar,202.104,14,2020-03-31
Myanmar,202.104,15,2020-04-01
Myanmar,202.104,16,2020-04-02
Myanmar,202.104,20,2020-04-03
Myanmar,202.104,20,2020-04-04
Myanmar,202.104,21,2020-04-05
Myanmar,202.104,21,2020-04-06
Myanmar,202.104,22,2020-04-07
Myanmar,202.104,22,2020-04-08
Myanmar,202.104,22,2020-04-09
Myanmar,202.104,27,2020-04-10
Myanmar,202.104,28,2020-04-11
Myanmar,202.104,31,2020-04-12
Myanmar,202.104,41,2020-04-13
Myanmar,202.104,62,2020-04-14
Myanmar,202.104,74,2020-04-15
Myanmar,202.104,74,2020-04-16
Myanmar,202.104,85,2020-04-17
Myanmar,202.104,94,2020-04-18
Myanmar,202.104,107,2020-04-19
Myanmar,202.104,111,2020-04-20
Myanmar,202.104,119,2020-04-21
Myanmar,202.104,121,2020-04-22
Myanmar,202.104,127,2020-04-23
Myanmar,202.104,132,2020-04-24
Myanmar,202.104,144,2020-04-25
Myanmar,202.104,146,2020-04-26
Myanmar,202.104,146,2020-04-27
Myanmar,202.104,146,2020-04-28
Myanmar,202.104,150,2020-04-29
Myanmar,202.104,150,2020-04-30
Myanmar,202.104,151,2020-05-01
Myanmar,202.104,151,2020-05-02
Myanmar,202.104,151,2020-05-03
Myanmar,202.104,155,2020-05-04
Myanmar,202.104,161,2020-05-05
Myanmar,202.104,161,2020-05-06
Myanmar,202.104,162,2020-05-07
Myanmar,202.104,176,2020-05-08
Myanmar,202.104,177,2020-05-09
Myanmar,202.104,178,2020-05-10
Myanmar,202.104,180,2020-05-11
Myanmar,202.104,180,2020-05-12
Myanmar,202.104,180,2020-05-13
Myanmar,202.104,181,2020-05-14
Myanmar,202.104,181,2020-05-15
Myanmar,202.104,182,2020-05-16
Myanmar,202.104,182,2020-05-17
Myanmar,202.104,187,2020-05-18
Myanmar,202.104,191,2020-05-19
Myanmar,202.104,193,2020-05-20
Myanmar,202.104,199,2020-05-21
Myanmar,202.104,199,2020-05-22
Myanmar,202.104,201,2020-05-23
Myanmar,202.104,201,2020-05-24
Myanmar,202.104,201,2020-05-25
Myanmar,202.104,203,2020-05-26
Myanmar,202.104,206,2020-05-27
Myanmar,202.104,206,2020-05-28
Myanmar,202.104,206,2020-05-29
Myanmar,202.104,224,2020-05-30
Myanmar,202.104,224,2020-05-31
Myanmar,202.104,228,2020-06-01
Myanmar,202.104,228,2020-06-02
Myanmar,202.104,233,2020-06-03
Myanmar,202.104,234,2020-06-04
Myanmar,202.104,236,2020-06-05
Myanmar,202.104,236,2020-06-06
Myanmar,202.104,240,2020-06-07
Myanmar,202.104,243,2020-06-08
Myanmar,202.104,244,2020-06-09
Myanmar,202.104,246,2020-06-10
Myanmar,202.104,249,2020-06-11
Myanmar,202.104,261,2020-06-12
Myanmar,202.104,261,2020-06-13
Myanmar,202.104,261,2020-06-14
Myanmar,202.104,262,2020-06-15
Myanmar,202.104,262,2020-06-16
Myanmar,202.104,262,2020-06-17
Myanmar,202.104,263,2020-06-18
Myanmar,202.104,286,2020-06-19
Myanmar,202.104,286,2020-06-20
Myanmar,202.104,287,2020-06-21
Myanmar,202.104,290,2020-06-22
Myanmar,202.104,291,2020-06-23
Myanmar,202.104,292,2020-06-24
Myanmar,202.104,293,2020-06-25
Myanmar,202.104,293,2020-06-26
Myanmar,202.104,293,2020-06-27
Myanmar,202.104,296,2020-06-28
Myanmar,202.104,299,2020-06-29
Myanmar,202.104,299,2020-06-30
Myanmar,202.104,299,2020-07-01
Myanmar,202.104,304,2020-07-02
Myanmar,202.104,304,2020-07-03
Myanmar,202.104,306,2020-07-04
Myanmar,202.104,313,2020-07-05
Myanmar,202.104,313,2020-07-06
Myanmar,202.104,316,2020-07-07
Myanmar,202.104,316,2020-07-08
Myanmar,202.104,318,2020-07-09
Myanmar,202.104,321,2020-07-10
Myanmar,202.104,326,2020-07-11
Myanmar,202.104,330,2020-07-12
Myanmar,202.104,331,2020-07-13
Myanmar,202.104,336,2020-07-14
Myanmar,202.104,337,2020-07-15
Myanmar,202.104,337,2020-07-16
Myanmar,202.104,339,2020-07-17
Myanmar,202.104,339,2020-07-18
Myanmar,202.104,341,2020-07-19
Myanmar,202.104,341,2020-07-20
Myanmar,202.104,341,2020-07-21
Myanmar,202.104,341,2020-07-22
Myanmar,202.104,343,2020-07-23
Myanmar,202.104,343,2020-07-24
Myanmar,202.104,346,2020-07-25
Myanmar,202.104,349,2020-07-26
Myanmar,202.104,350,2020-07-27
Myanmar,202.104,350,2020-07-28
Myanmar,202.104,351,2020-07-29
Myanmar,202.104,353,2020-07-30
Myanmar,202.104,353,2020-07-31
Myanmar,202.104,353,2020-08-01
Myanmar,202.104,353,2020-08-02
Myanmar,202.104,353,2020-08-03
Myanmar,202.104,355,2020-08-04
Myanmar,202.104,356,2020-08-05
Myanmar,202.104,357,2020-08-06
Myanmar,202.104,359,2020-08-07
Myanmar,202.104,359,2020-08-08
Myanmar,202.104,359,2020-08-09
Myanmar,202.104,360,2020-08-10
Montenegro,387.305,2,2020-03-18
Montenegro,387.305,8,2020-03-19
Montenegro,387.305,13,2020-03-20
Montenegro,387.305,14,2020-03-21
Montenegro,387.305,14,2020-03-22
Montenegro,387.305,21,2020-03-23
Montenegro,387.305,27,2020-03-24
Montenegro,387.305,47,2020-03-25
Montenegro,387.305,53,2020-03-26
Montenegro,387.305,67,2020-03-27
Montenegro,387.305,75,2020-03-28
Montenegro,387.305,84,2020-03-29
Montenegro,387.305,85,2020-03-30
Montenegro,387.305,91,2020-03-31
Montenegro,387.305,109,2020-04-01
Montenegro,387.305,123,2020-04-02
Montenegro,387.305,144,2020-04-03
Montenegro,387.305,174,2020-04-04
Montenegro,387.305,201,2020-04-05
Montenegro,387.305,214,2020-04-06
Montenegro,387.305,233,2020-04-07
Montenegro,387.305,241,2020-04-08
Montenegro,387.305,249,2020-04-09
Montenegro,387.305,252,2020-04-10
Montenegro,387.305,257,2020-04-11
Montenegro,387.305,263,2020-04-12
Montenegro,387.305,272,2020-04-13
Montenegro,387.305,274,2020-04-14
Montenegro,387.305,283,2020-04-15
Montenegro,387.305,288,2020-04-16
Montenegro,387.305,303,2020-04-17
Montenegro,387.305,303,2020-04-18
Montenegro,387.305,307,2020-04-19
Montenegro,387.305,308,2020-04-20
Montenegro,387.305,312,2020-04-21
Montenegro,387.305,313,2020-04-22
Montenegro,387.305,315,2020-04-23
Montenegro,387.305,319,2020-04-24
Montenegro,387.305,319,2020-04-25
Montenegro,387.305,320,2020-04-26
Montenegro,387.305,321,2020-04-27
Montenegro,387.305,321,2020-04-28
Montenegro,387.305,321,2020-04-29
Montenegro,387.305,322,2020-04-30
Montenegro,387.305,322,2020-05-01
Montenegro,387.305,322,2020-05-02
Montenegro,387.305,322,2020-05-03
Montenegro,387.305,322,2020-05-04
Montenegro,387.305,323,2020-05-05
Montenegro,387.305,324,2020-05-06
Montenegro,387.305,324,2020-05-07
Montenegro,387.305,324,2020-05-08
Montenegro,387.305,324,2020-05-09
Montenegro,387.305,324,2020-05-10
Montenegro,387.305,324,2020-05-11
Montenegro,387.305,324,2020-05-12
Montenegro,387.305,324,2020-05-13
Montenegro,387.305,324,2020-05-14
Montenegro,387.305,324,2020-05-15
Montenegro,387.305,324,2020-05-16
Montenegro,387.305,324,2020-05-17
Montenegro,387.305,324,2020-05-18
Montenegro,387.305,324,2020-05-19
Montenegro,387.305,324,2020-05-20
Montenegro,387.305,324,2020-05-21
Montenegro,387.305,324,2020-05-22
Montenegro,387.305,324,2020-05-23
Montenegro,387.305,324,2020-05-24
Montenegro,387.305,324,2020-05-25
Montenegro,387.305,324,2020-05-26
Montenegro,387.305,324,2020-05-27
Montenegro,387.305,324,2020-05-28
Montenegro,387.305,324,2020-05-29
Montenegro,387.305,324,2020-05-30
Montenegro,387.305,324,2020-05-31
Montenegro,387.305,324,2020-06-01
Montenegro,387.305,324,2020-06-02
Montenegro,387.305,324,2020-06-03
Montenegro,387.305,324,2020-06-04
Montenegro,387.305,324,2020-06-05
Montenegro,387.305,324,2020-06-06
Montenegro,387.305,324,2020-06-07
Montenegro,387.305,324,2020-06-08
Montenegro,387.305,324,2020-06-09
Montenegro,387.305,324,2020-06-10
Montenegro,387.305,324,2020-06-11
Montenegro,387.305,324,2020-06-12
Montenegro,387.305,324,2020-06-13
Montenegro,387.305,324,2020-06-14
Montenegro,387.305,325,2020-06-15
Montenegro,387.305,326,2020-06-16
Montenegro,387.305,326,2020-06-17
Montenegro,387.305,333,2020-06-18
Montenegro,387.305,337,2020-06-19
Montenegro,387.305,355,2020-06-20
Montenegro,387.305,359,2020-06-21
Montenegro,387.305,362,2020-06-22
Montenegro,387.305,367,2020-06-23
Montenegro,387.305,378,2020-06-24
Montenegro,387.305,389,2020-06-25
Montenegro,387.305,414,2020-06-26
Montenegro,387.305,439,2020-06-27
Montenegro,387.305,469,2020-06-28
Montenegro,387.305,481,2020-06-29
Montenegro,387.305,501,2020-06-30
Montenegro,387.305,548,2020-07-01
Montenegro,387.305,576,2020-07-02
Montenegro,387.305,616,2020-07-03
Montenegro,387.305,663,2020-07-04
Montenegro,387.305,720,2020-07-05
Montenegro,387.305,781,2020-07-06
Montenegro,387.305,841,2020-07-07
Montenegro,387.305,907,2020-07-08
Montenegro,387.305,960,2020-07-09
Montenegro,387.305,1019,2020-07-10
Montenegro,387.305,1077,2020-07-11
Montenegro,387.305,1164,2020-07-12
Montenegro,387.305,1221,2020-07-13
Montenegro,387.305,1453,2020-07-14
Montenegro,387.305,1522,2020-07-15
Montenegro,387.305,1582,2020-07-16
Montenegro,387.305,1618,2020-07-17
Montenegro,387.305,1618,2020-07-18
Montenegro,387.305,1664,2020-07-19
Montenegro,387.305,1771,2020-07-20
Montenegro,387.305,1861,2020-07-21
Montenegro,387.305,1920,2020-07-22
Montenegro,387.305,1937,2020-07-23
Montenegro,387.305,2261,2020-07-24
Montenegro,387.305,2569,2020-07-25
Montenegro,387.305,2569,2020-07-26
Montenegro,387.305,2569,2020-07-27
Montenegro,387.305,2893,2020-07-28
Montenegro,387.305,2949,2020-07-29
Montenegro,387.305,3016,2020-07-30
Montenegro,387.305,3073,2020-07-31
Montenegro,387.305,3112,2020-08-01
Montenegro,387.305,3198,2020-08-02
Montenegro,387.305,3258,2020-08-03
Montenegro,387.305,3301,2020-08-04
Montenegro,387.305,3361,2020-08-05
Montenegro,387.305,3411,2020-08-06
Montenegro,387.305,3480,2020-08-07
Montenegro,387.305,3549,2020-08-08
Montenegro,387.305,3588,2020-08-09
Montenegro,387.305,3618,2020-08-10
Mongolia,460.043,1,2020-03-10
Mongolia,460.043,1,2020-03-15
Mongolia,460.043,4,2020-03-18
Mongolia,460.043,5,2020-03-19
Mongolia,460.043,5,2020-03-20
Mongolia,460.043,6,2020-03-21
Mongolia,460.043,10,2020-03-22
Mongolia,460.043,10,2020-03-23
Mongolia,460.043,10,2020-03-24
Mongolia,460.043,10,2020-03-25
Mongolia,460.043,10,2020-03-26
Mongolia,460.043,11,2020-03-27
Mongolia,460.043,11,2020-03-28
Mongolia,460.043,12,2020-03-29
Mongolia,460.043,12,2020-03-30
Mongolia,460.043,12,2020-03-31
Mongolia,460.043,12,2020-04-01
Mongolia,460.043,14,2020-04-02
Mongolia,460.043,14,2020-04-03
Mongolia,460.043,14,2020-04-04
Mongolia,460.043,14,2020-04-05
Mongolia,460.043,14,2020-04-06
Mongolia,460.043,15,2020-04-07
Mongolia,460.043,15,2020-04-08
Mongolia,460.043,16,2020-04-09
Mongolia,460.043,16,2020-04-10
Mongolia,460.043,16,2020-04-11
Mongolia,460.043,16,2020-04-12
Mongolia,460.043,16,2020-04-13
Mongolia,460.043,16,2020-04-14
Mongolia,460.043,30,2020-04-15
Mongolia,460.043,30,2020-04-16
Mongolia,460.043,31,2020-04-17
Mongolia,460.043,31,2020-04-18
Mongolia,460.043,31,2020-04-19
Mongolia,460.043,32,2020-04-20
Mongolia,460.043,34,2020-04-21
Mongolia,460.043,35,2020-04-22
Mongolia,460.043,35,2020-04-23
Mongolia,460.043,36,2020-04-24
Mongolia,460.043,36,2020-04-25
Mongolia,460.043,38,2020-04-26
Mongolia,460.043,38,2020-04-27
Mongolia,460.043,38,2020-04-28
